customer_id,qtt_order,total_spent,last_order
633,115,636009.73,2022-11-28 11:00:00
634,33,315152.3,2022-07-26 20:00:00
635,101,384153.27,2022-01-12 19:00:00
636,275,500919.78,2022-03-26 14:00:00
637,131,178955.79,2022-09-14 11:00:00
638,8,47810.25,2022-03-26 08:00:00
639,13,35107.43,2022-10-07 08:00:00
640,115,36059.87,2022-03-03 02:00:00
641,382,687309.55,2022-12-26 15:00:00
642,194,9341.09,2022-03-22 15:00:00
643,205,120579.55,2022-05-28 19:00:00
644,58,55767.58,2022-03-28 02:00:00
645,18,97043.32,2022-03-01 22:00:00
646,59,280934.77,2022-08-08 09:00:00
647,73,418513.91,2022-05-18 08:00:00
648,38,42758.38,2022-07-07 09:00:00
649,52,89683.83,2022-06-06 14:00:00
650,121,93747.78,2022-10-28 02:00:00
651,34,59191.84,2022-06-02 20:00:00
652,110,345966.14,2022-05-31 06:00:00
653,17,79857.78,2022-03-12 18:00:00
654,84,721031.33,2022-06-09 12:00:00
655,14,45756.03,2022-01-19 21:00:00
656,318,96184.34,2022-11-03 07:00:00
657,190,142985.26,2022-03-03 02:00:00
658,13,83331.12,2022-03-03 01:00:00
659,36,69678.55,2022-07-26 09:00:00
660,34,227480.74,2022-10-26 21:00:00
661,42,55712.66,2022-03-07 16:00:00
662,3,65477.76,2022-02-07 04:00:00
663,42,47886.65,2022-03-29 14:00:00
664,64,1197854.04,2022-11-14 04:00:00
665,17,32001.6,2022-09-30 05:00:00
666,91,1048716.22,2022-05-03 22:00:00
667,57,203252.22,2022-01-08 01:00:00
668,329,139496.03,2022-07-24 08:00:00
669,46,73292.63,2022-01-28 23:00:00
670,13,650523.91,2022-03-26 00:00:00
671,34,134583.07,2022-09-12 13:00:00
672,178,600977.7,2022-02-10 15:00:00
673,98,339524.19,2022-09-24 23:00:00
674,85,336016.86,2022-03-20 22:00:00
675,8,102721.15,2022-02-14 20:00:00
676,194,49083.32,2022-09-02 20:00:00
677,28,54764.47,2022-02-23 00:00:00
678,72,148908.35,2022-09-17 08:00:00
679,37,131843.82,2022-08-15 08:00:00
680,61,113596.03,2022-04-08 04:00:00
681,40,81960.78,2022-06-03 02:00:00
682,70,261604.13,2022-04-24 23:00:00
683,218,652074.62,2022-09-18 01:00:00
684,94,95250.07,2022-04-05 11:00:00
685,35,6459.26,2022-08-11 06:00:00
686,11,19703.41,2022-01-18 19:00:00
687,41,155043.27,2022-05-06 22:00:00
688,62,193262.72,2022-07-01 03:00:00
689,38,282806.91,2022-07-18 19:00:00
690,213,498431.49,2022-10-19 04:00:00
691,157,92137.43,2022-06-20 19:00:00
692,324,174807.56,2022-03-23 19:00:00
693,79,214933.4,2022-05-26 17:00:00
694,199,54707.1,2022-07-24 05:00:00
695,491,550931.82,2022-08-03 06:00:00
696,234,233407.26,2022-09-11 21:00:00
697,20,147089.62,2022-10-21 14:00:00
698,152,118921.73,2022-05-20 09:00:00
699,23,239309.42,2022-01-13 23:00:00
700,14,303888.02,2022-11-09 11:00:00
701,110,244432.69,2022-08-30 16:00:00
702,37,89621.71,2022-10-16 05:00:00
703,40,20158.26,2022-07-16 03:00:00
704,8,51414.59,2022-02-08 17:00:00
705,5,43970.92,2022-04-30 00:00:00
706,33,94772.08,2022-05-15 23:00:00
707,97,341338.58,2022-05-22 19:00:00
708,246,192204.81,2022-10-24 22:00:00
709,174,43216.17,2022-11-22 09:00:00
710,10,181862.63,2022-05-03 23:00:00
711,109,61764.06,2022-09-13 08:00:00
712,19,545811.76,2022-08-13 10:00:00
713,22,764188.21,2022-07-30 19:00:00
714,209,239595.85,2022-09-13 11:00:00
715,19,550205.64,2022-04-09 20:00:00
716,56,94703.47,2022-09-08 17:00:00
717,69,617815.91,2022-02-25 14:00:00
718,82,368882.36,2022-01-02 01:00:00
719,13,1120976.5,2022-05-05 08:00:00
720,12,89649.59,2022-01-16 07:00:00
721,73,61697.75,2022-06-09 05:00:00
722,11,102243.13,2022-09-02 21:00:00
723,229,217002.57,2022-10-12 20:00:00
724,61,361010.77,2022-10-25 01:00:00
725,54,361725.51,2022-02-12 16:00:00
726,91,142885.56,2022-05-08 09:00:00
727,42,43833.11,2022-03-25 12:00:00
728,13,12451.54,2022-10-15 15:00:00
729,133,47398.03,2022-05-25 07:00:00
730,8,55139.49,2022-06-24 10:00:00
731,11,48599.44,2022-10-12 02:00:00
732,417,20401.67,2022-02-11 21:00:00
733,57,69095.38,2022-03-23 06:00:00
734,151,66839.54,2022-04-28 10:00:00
735,180,228347.59,2022-09-25 06:00:00
736,108,84452.68,2022-03-27 16:00:00
737,112,448842.37,2022-07-04 17:00:00
738,87,39619.08,2022-05-25 00:00:00
739,140,445522.16,2022-06-13 13:00:00
740,582,81291.92,2022-04-30 15:00:00
741,26,259106.17,2022-03-06 11:00:00
742,65,107249.08,2022-08-22 08:00:00
743,277,112989.66,2022-02-01 05:00:00
744,8,98183.64,2022-09-15 22:00:00
745,13,499194.9,2022-08-18 09:00:00
746,27,103552.1,2022-05-13 16:00:00
747,49,190586.37,2022-03-12 13:00:00
748,9,43470.55,2022-01-30 19:00:00
749,52,50876.71,2022-11-10 02:00:00
750,74,35631.71,2022-07-02 13:00:00
751,169,561536.66,2022-04-23 03:00:00
752,29,18608.08,2022-03-05 23:00:00
753,55,466663.49,2022-03-19 08:00:00
754,151,91633.36,2022-01-12 07:00:00
755,27,108375.73,2022-03-20 21:00:00
756,42,122350.18,2022-04-26 01:00:00
757,20,195087.71,2022-03-16 07:00:00
758,120,184575.08,2022-07-11 13:00:00
759,46,150506.1,2022-11-02 02:00:00
760,82,79920.5,2022-03-28 08:00:00
761,19,532772.05,2022-06-02 07:00:00
762,35,101830.54,2022-10-17 20:00:00
763,30,352154.83,2022-03-21 21:00:00
764,237,118838.39,2022-06-30 05:00:00
765,26,25293.62,2022-03-18 16:00:00
766,24,80991.08,2022-07-30 19:00:00
767,647,278995.06,2022-05-01 07:00:00
768,46,38482.79,2022-04-28 05:00:00
769,332,472092.34,2022-11-09 10:00:00
770,4,68434.29,2022-01-10 13:00:00
771,176,164231.06,2022-07-26 22:00:00
772,146,90900.07,2022-09-13 06:00:00
773,3,92929.0,2022-02-28 07:00:00
774,6,155043.55,2022-04-29 01:00:00
775,51,59988.98,2022-08-01 08:00:00
776,122,208332.3,2022-07-27 04:00:00
777,83,162188.43,2022-10-21 05:00:00
778,19,94270.88,2022-01-06 10:00:00
779,527,706742.08,2022-06-03 17:00:00
780,53,69020.13,2022-06-13 08:00:00
781,262,640593.87,2022-09-06 10:00:00
782,13,144668.58,2022-02-18 01:00:00
783,160,131908.99,2022-09-10 05:00:00
784,28,12620.0,2022-04-04 16:00:00
785,48,55205.58,2022-10-19 04:00:00
786,191,182612.15,2022-08-27 12:00:00
787,250,722588.44,2022-03-29 05:00:00
788,50,42709.7,2022-01-30 11:00:00
789,27,380364.77,2022-06-12 00:00:00
790,5,31718.48,2022-07-17 15:00:00
791,28,155276.75,2022-07-03 13:00:00
792,32,101200.29,2022-09-04 02:00:00
793,22,32900.1,2022-04-02 08:00:00
794,139,798546.94,2022-07-10 13:00:00
795,137,33092.68,2022-08-15 19:00:00
796,36,600887.29,2022-10-24 13:00:00
797,136,117841.19,2022-06-05 07:00:00
798,8,119161.36,2022-02-25 22:00:00
799,29,23769.4,2022-06-21 02:00:00
800,74,401272.54,2022-02-09 10:00:00
801,10,337718.05,2022-04-20 16:00:00
802,772,230658.54,2022-09-01 00:00:00
803,138,338717.1,2022-07-10 21:00:00
804,250,586549.84,2022-12-01 14:00:00
805,249,592224.0,2022-01-23 13:00:00
806,58,36250.95,2022-10-28 08:00:00
807,25,18253.76,2022-03-28 05:00:00
808,46,607334.9,2022-04-07 19:00:00
809,10,328158.56,2022-08-22 23:00:00
810,91,111078.59,2022-02-20 00:00:00
811,10,148739.31,2022-01-04 03:00:00
812,97,157910.37,2022-03-23 11:00:00
813,60,220375.74,2022-04-29 22:00:00
814,77,76265.46,2022-02-19 12:00:00
815,10,1796.73,2022-03-17 19:00:00
816,9,64519.32,2022-01-25 07:00:00
817,7,422899.41,2022-06-09 16:00:00
818,31,74894.21,2022-11-09 09:00:00
819,16,222870.47,2022-09-07 01:00:00
820,68,31271.98,2022-11-26 08:00:00
821,115,895978.83,2022-04-26 02:00:00
822,118,876868.56,2022-11-16 18:00:00
823,147,241168.06,2022-03-16 11:00:00
824,100,84956.86,2022-03-24 06:00:00
825,87,106202.11,2022-08-07 08:00:00
826,119,963418.66,2022-03-27 11:00:00
827,781,391895.57,2022-04-05 16:00:00
828,134,230837.34,2022-02-05 19:00:00
829,34,4711.63,2022-03-24 04:00:00
830,294,95566.26,2022-07-26 05:00:00
831,92,280519.77,2022-05-30 20:00:00
832,8,8972.29,2022-01-24 18:00:00
833,20,126693.13,2022-07-22 01:00:00
834,62,68219.96,2022-06-19 18:00:00
835,158,240846.19,2022-05-04 21:00:00
836,57,252731.13,2022-10-13 09:00:00
837,42,394720.62,2022-05-21 22:00:00
838,325,272179.28,2022-07-06 22:00:00
839,83,550790.98,2022-08-29 16:00:00
840,10,44527.68,2022-01-03 05:00:00
841,17,316294.47,2022-12-11 08:00:00
842,10,16088.46,2022-03-04 05:00:00
843,26,119444.72,2022-02-18 09:00:00
844,18,116467.8,2022-04-14 14:00:00
845,17,367497.2,2022-06-24 15:00:00
846,35,82555.5,2022-08-21 02:00:00
847,14,144481.98,2022-08-18 03:00:00
848,287,176191.1,2022-05-20 16:00:00
849,85,217899.51,2022-03-31 09:00:00
850,68,55631.17,2022-10-31 22:00:00
851,36,14759.24,2022-04-13 11:00:00
852,34,787266.09,2022-07-22 10:00:00
853,141,143249.79,2022-07-11 23:00:00
854,36,135640.24,2022-02-21 01:00:00
855,10,273149.85,2022-03-16 23:00:00
856,12,65052.55,2022-04-23 18:00:00
857,5,2455.05,2022-03-31 16:00:00
858,344,325465.71,2022-05-18 16:00:00
859,8,121084.53,2022-07-13 23:00:00
860,51,313848.02,2022-10-17 07:00:00
861,24,33611.11,2022-05-13 11:00:00
862,41,522626.12,2022-05-03 19:00:00
863,53,81465.9,2022-03-30 02:00:00
864,21,84788.16,2022-08-07 14:00:00
865,19,104792.34,2022-04-05 19:00:00
866,190,688645.57,2022-02-14 09:00:00
867,22,74475.75,2022-04-13 14:00:00
868,102,377306.77,2022-02-17 14:00:00
869,85,70315.69,2022-06-04 08:00:00
870,169,61796.26,2022-10-03 09:00:00
871,18,71752.37,2022-01-29 19:00:00
872,65,347478.68,2022-10-04 15:00:00
873,131,325213.63,2022-03-07 14:00:00
874,82,928955.29,2022-09-23 11:00:00
875,83,247252.22,2022-03-08 23:00:00
876,45,27900.01,2022-07-06 17:00:00
877,428,554625.25,2022-02-10 12:00:00
878,456,202012.44,2022-02-13 06:00:00
879,471,816932.72,2022-07-16 12:00:00
880,40,74898.78,2022-06-26 06:00:00
881,903,274141.76,2022-08-15 13:00:00
882,124,172877.35,2022-04-28 21:00:00
883,92,88831.26,2022-10-25 21:00:00
884,86,82566.34,2022-02-04 07:00:00
885,327,232660.47,2022-03-30 21:00:00
886,182,292821.12,2022-05-07 11:00:00
887,17,12445.36,2022-02-25 05:00:00
888,12,92558.9,2022-10-05 04:00:00
889,11,71389.03,2022-07-06 20:00:00
890,6,139521.51,2022-04-13 12:00:00
891,127,171321.48,2022-07-21 19:00:00
892,33,241640.75,2022-08-09 11:00:00
893,25,133610.51,2022-08-21 20:00:00
894,189,106180.01,2022-06-05 11:00:00
895,52,10644.93,2022-09-28 15:00:00
896,15,326145.94,2022-06-05 23:00:00
897,195,216744.54,2022-04-11 23:00:00
898,55,102653.98,2022-07-22 16:00:00
899,59,6960.82,2022-06-17 14:00:00
900,409,232960.04,2022-07-22 13:00:00
901,359,588702.94,2022-08-08 09:00:00
902,20,442539.37,2022-10-03 00:00:00
903,16,209602.78,2022-06-19 14:00:00
904,62,13325.88,2022-08-01 04:00:00
905,69,962853.51,2022-03-14 16:00:00
906,10,38554.43,2022-03-27 04:00:00
907,91,232144.0,2022-03-21 18:00:00
908,6,53465.42,2022-04-07 13:00:00
909,449,512552.86,2022-04-22 04:00:00
910,152,410958.71,2022-01-22 20:00:00
911,35,628584.15,2022-02-12 10:00:00
912,28,63564.61,2022-06-18 09:00:00
913,532,764221.91,2022-07-29 21:00:00
914,278,636923.86,2022-11-15 19:00:00
915,19,41059.39,2022-07-27 15:00:00
916,127,24854.16,2022-12-18 04:00:00
917,106,521735.86,2022-05-14 20:00:00
918,47,87145.28,2022-02-21 09:00:00
919,73,33546.63,2022-07-05 03:00:00
920,54,277501.32,2022-08-21 17:00:00
921,18,8851.94,2022-04-22 23:00:00
922,295,226235.43,2022-07-27 03:00:00
923,2,19724.68,2022-02-24 12:00:00
924,32,24791.27,2022-04-03 00:00:00
925,156,421205.15,2022-08-03 01:00:00
926,117,56309.75,2022-03-14 12:00:00
927,29,67135.82,2022-03-27 00:00:00
928,20,735296.74,2022-01-13 04:00:00
929,47,52765.37,2022-07-19 23:00:00
930,318,323350.09,2022-04-12 12:00:00
931,4,93037.37,2022-09-28 22:00:00
932,63,147906.92,2022-03-19 01:00:00
933,90,87395.82,2022-08-19 09:00:00
934,114,138226.63,2022-04-27 05:00:00
935,12,144833.18,2022-08-22 15:00:00
936,85,153243.22,2022-07-03 04:00:00
937,446,381332.45,2022-06-18 07:00:00
938,123,292820.9,2022-11-12 04:00:00
939,84,40141.84,2021-12-29 07:00:00
940,23,146774.78,2022-02-17 11:00:00
941,19,292645.53,2022-01-07 09:00:00
942,47,21376.6,2022-05-09 18:00:00
943,20,50394.67,2022-04-24 12:00:00
944,14,132755.03,2022-09-08 00:00:00
945,390,94592.59,2022-07-17 06:00:00
946,35,307766.7,2022-01-14 04:00:00
947,57,80772.33,2022-03-22 12:00:00
948,54,77186.56,2022-08-24 22:00:00
949,214,50593.0,2022-06-23 12:00:00
950,103,178384.29,2022-04-18 21:00:00
951,7,78762.53,2022-01-01 04:00:00
952,35,113597.92,2022-10-20 10:00:00
953,181,140408.44,2022-02-23 01:00:00
954,63,134297.43,2022-05-26 00:00:00
955,58,87743.76,2022-01-04 16:00:00
956,789,846715.99,2022-05-19 10:00:00
957,2,84801.08,2022-08-14 05:00:00
958,6,64779.65,2022-08-11 17:00:00
959,554,434077.36,2022-07-28 22:00:00
960,30,173492.16,2022-05-11 17:00:00
961,20,98264.53,2022-09-23 15:00:00
962,50,101822.58,2022-03-10 11:00:00
963,25,83677.41,2022-01-18 16:00:00
964,31,12533.26,2022-11-24 17:00:00
965,12,29270.93,2022-06-06 08:00:00
966,77,325104.23,2022-09-17 15:00:00
967,67,306360.37,2022-03-07 12:00:00
968,8,80511.72,2022-03-27 08:00:00
969,127,229632.03,2022-05-27 13:00:00
970,67,513378.78,2022-03-07 03:00:00
971,64,160761.6,2022-03-08 15:00:00
972,78,214268.99,2022-02-16 17:00:00
973,290,337713.09,2022-08-11 13:00:00
974,21,450303.43,2022-02-26 16:00:00
975,6,48390.0,2022-04-29 15:00:00
976,2,11206.79,2022-04-21 00:00:00
977,105,65283.33,2022-08-28 14:00:00
978,332,82855.87,2022-10-02 23:00:00
979,15,38625.94,2022-02-28 09:00:00
980,139,24426.19,2022-10-03 11:00:00
981,45,24007.92,2022-08-26 13:00:00
982,58,50723.46,2022-07-22 23:00:00
983,410,422402.03,2022-03-06 03:00:00
984,19,287801.2,2022-02-11 22:00:00
985,587,589493.58,2022-03-21 17:00:00
986,35,346650.7,2022-04-14 07:00:00
987,131,104802.06,2022-02-25 18:00:00
988,195,52642.47,2022-07-14 21:00:00
989,109,219245.88,2022-02-03 07:00:00
990,41,118923.86,2022-04-03 00:00:00
991,241,196260.46,2022-06-18 14:00:00
992,329,9883.39,2022-03-10 12:00:00
993,59,109535.24,2022-04-11 15:00:00
994,5,14035.17,2022-08-27 12:00:00
995,32,88763.93,2022-05-15 23:00:00
996,30,125968.37,2022-09-30 03:00:00
997,38,183398.05,2022-06-16 17:00:00
998,38,52929.95,2022-05-08 10:00:00
999,11,97367.48,2022-04-11 03:00:00
1000,31,352837.88,2022-09-14 13:00:00
1001,79,921008.2,2022-08-24 18:00:00
1002,2,24801.02,2022-03-07 01:00:00
1003,53,572909.56,2022-07-12 03:00:00
1004,146,176101.15,2022-03-22 01:00:00
1005,14,53261.98,2022-07-01 23:00:00
1006,6,94973.76,2022-04-14 02:00:00
1007,50,244839.03,2022-06-28 12:00:00
1008,359,136287.13,2022-06-06 20:00:00
1009,65,386404.25,2022-01-15 07:00:00
1010,31,120534.58,2022-08-09 22:00:00
1011,6,15336.06,2022-03-27 10:00:00
1012,108,445504.71,2022-07-21 01:00:00
1013,122,172325.07,2022-11-05 20:00:00
1014,58,39735.84,2022-02-19 01:00:00
1015,71,1080838.4,2022-03-20 23:00:00
1016,83,18601.19,2022-01-27 07:00:00
1017,30,123328.87,2022-05-10 08:00:00
1018,23,141350.75,2022-05-04 12:00:00
1019,67,106933.38,2022-11-09 19:00:00
1020,26,44759.96,2022-09-24 22:00:00
1021,78,13723.04,2022-10-17 21:00:00
1022,80,27465.71,2022-08-18 05:00:00
1023,220,151749.44,2022-05-28 09:00:00
1024,69,137417.84,2022-10-30 07:00:00
1025,22,19773.07,2022-04-22 15:00:00
1026,88,301842.81,2022-01-11 08:00:00
1027,132,302096.53,2022-08-07 22:00:00
1028,194,51922.43,2022-02-26 20:00:00
1029,116,512742.85,2022-05-20 13:00:00
1030,114,392888.39,2022-02-20 04:00:00
1031,25,27424.4,2022-10-02 14:00:00
1032,25,5220.08,2022-05-28 15:00:00
1033,256,363214.09,2022-10-16 16:00:00
1034,31,69101.98,2022-10-23 04:00:00
1035,7,262663.52,2022-07-09 11:00:00
1036,40,321056.69,2022-10-15 13:00:00
1037,35,117706.2,2022-09-17 05:00:00
1038,16,451071.23,2022-04-27 03:00:00
1039,32,25923.49,2022-05-29 02:00:00
1040,191,464009.93,2022-07-15 12:00:00
1041,72,113333.24,2022-02-28 19:00:00
1042,302,170729.41,2022-05-08 20:00:00
1043,51,182934.42,2022-04-29 17:00:00
1044,134,177269.72,2022-10-16 06:00:00
1045,88,53127.63,2022-10-21 09:00:00
1046,18,25770.98,2022-06-02 19:00:00
1047,22,74387.48,2022-03-01 11:00:00
1048,86,54480.87,2022-06-24 23:00:00
1049,266,92942.3,2022-02-15 13:00:00
1050,120,38590.02,2022-03-24 01:00:00
1051,151,259823.75,2022-07-12 00:00:00
1052,430,225542.87,2022-05-10 21:00:00
1053,68,83443.8,2022-04-24 22:00:00
1054,34,44468.74,2022-07-28 11:00:00
1055,201,127885.35,2022-04-17 20:00:00
1056,65,110868.84,2022-04-13 21:00:00
1057,18,91440.13,2022-03-29 13:00:00
1058,111,102947.43,2022-12-07 16:00:00
1059,418,467798.18,2022-07-23 12:00:00
1060,74,145208.66,2022-08-20 17:00:00
1061,6,111119.04,2022-01-20 13:00:00
1062,47,181912.06,2022-11-05 14:00:00
1063,23,81905.74,2022-08-01 12:00:00
1064,14,337783.1,2022-06-01 05:00:00
1065,28,10510.77,2022-01-27 23:00:00
1066,38,175971.03,2022-03-15 17:00:00
1067,51,186906.83,2022-07-05 13:00:00
1068,15,160498.59,2022-06-10 22:00:00
1069,101,286840.97,2022-08-28 02:00:00
1070,77,28405.64,2022-08-10 02:00:00
1071,24,101152.45,2021-12-29 11:00:00
1072,21,116620.18,2022-05-19 13:00:00
1073,83,401249.88,2022-09-13 14:00:00
1074,25,3468.27,2022-10-13 06:00:00
1075,49,35569.75,2022-01-27 14:00:00
1076,32,17465.74,2022-01-27 20:00:00
1077,103,899520.44,2022-06-29 14:00:00
1078,136,278312.11,2022-07-12 00:00:00
1079,43,629642.17,2021-12-11 08:00:00
1080,41,119334.37,2022-09-17 08:00:00
1081,47,80426.49,2022-05-17 08:00:00
1082,5,79696.87,2022-02-07 00:00:00
1083,116,230407.73,2022-11-02 16:00:00
1084,5,164812.24,2022-05-12 07:00:00
1085,36,92056.69,2022-06-17 15:00:00
1086,26,11592.82,2022-08-11 23:00:00
1087,257,381679.54,2022-08-02 23:00:00
1088,140,123190.59,2022-03-04 02:00:00
1089,40,419297.92,2022-05-04 20:00:00
1090,26,50602.51,2022-04-21 06:00:00
1091,75,424809.57,2022-04-06 23:00:00
1092,385,1950502.88,2022-10-26 10:00:00
1093,8,229536.86,2022-01-24 04:00:00
1094,61,191807.15,2022-01-20 11:00:00
1095,40,68706.22,2022-09-17 09:00:00
1096,75,804612.18,2022-06-23 05:00:00
1097,81,1008457.8,2022-05-24 14:00:00
1098,56,108907.59,2022-09-18 16:00:00
1099,4,218459.63,2022-06-04 11:00:00
1100,11,18117.79,2022-03-04 20:00:00
1101,198,264281.57,2022-08-19 13:00:00
1102,69,268416.54,2022-04-13 02:00:00
1103,47,31090.64,2022-08-26 19:00:00
1104,33,145059.34,2022-12-13 06:00:00
1105,5,46615.93,2022-01-20 19:00:00
1106,162,1100700.1,2022-03-26 04:00:00
1107,28,258500.33,2022-02-08 21:00:00
1108,56,129426.55,2021-12-21 03:00:00
1109,70,139113.79,2022-08-08 23:00:00
1110,631,225666.03,2022-09-24 00:00:00
1111,57,220279.71,2022-05-21 21:00:00
1112,36,98738.81,2022-05-11 12:00:00
1113,181,123490.48,2022-10-25 03:00:00
1114,13,5608.52,2022-06-16 04:00:00
1115,38,67221.76,2022-09-04 01:00:00
1116,24,40223.57,2022-05-21 21:00:00
1117,63,264245.64,2022-05-04 03:00:00
1118,77,438037.62,2022-05-30 10:00:00
1119,21,56741.34,2022-07-11 02:00:00
1120,17,249137.84,2022-02-02 09:00:00
1121,9,63437.17,2022-10-21 15:00:00
1122,179,186890.12,2022-05-25 12:00:00
1123,162,249638.12,2022-04-25 10:00:00
1124,11,5963.78,2022-04-16 01:00:00
1125,15,68216.3,2022-01-24 13:00:00
1126,138,644709.15,2022-09-07 02:00:00
1127,9,84316.37,2022-09-25 19:00:00
1128,53,50894.79,2022-05-14 07:00:00
1129,51,304266.21,2022-09-24 20:00:00
1130,62,107499.33,2022-02-08 00:00:00
1131,30,82857.21,2022-09-25 06:00:00
1132,271,194029.09,2022-04-29 09:00:00
1133,203,75210.65,2022-08-20 06:00:00
1134,47,193355.94,2022-11-10 04:00:00
1135,381,179723.64,2022-05-22 09:00:00
1136,4,75551.32,2022-05-30 20:00:00
1137,259,1009071.79,2022-07-26 03:00:00
1138,118,172337.82,2022-11-21 06:00:00
1139,85,490347.26,2022-03-20 12:00:00
1140,214,361618.44,2022-04-03 09:00:00
1141,7,54697.32,2022-07-30 10:00:00
1142,139,95780.77,2022-03-03 19:00:00
1143,29,99293.39,2022-10-09 16:00:00
1144,650,192353.76,2022-07-14 04:00:00
1145,78,214982.68,2022-03-16 20:00:00
1146,102,100972.31,2022-02-08 10:00:00
1147,25,196025.37,2022-09-13 13:00:00
1148,239,176699.43,2022-07-11 03:00:00
1149,64,86290.87,2022-09-23 12:00:00
1150,13,35670.49,2022-09-16 01:00:00
1151,5,105261.36,2022-05-11 23:00:00
1152,79,355443.56,2022-08-14 07:00:00
1153,19,46630.43,2022-04-02 02:00:00
1154,312,386194.44,2022-04-29 05:00:00
1155,3,205691.11,2022-01-31 00:00:00
1156,45,19986.19,2022-07-02 23:00:00
1157,45,99360.86,2022-02-18 13:00:00
1158,61,414910.58,2022-01-18 05:00:00
1159,65,9374.88,2022-11-12 19:00:00
1160,39,11779.77,2022-02-14 04:00:00
1161,82,174612.51,2022-05-22 09:00:00
1162,123,245663.39,2022-07-11 01:00:00
1163,107,791134.45,2022-04-17 22:00:00
1164,10,53253.08,2022-03-04 08:00:00
1165,31,37480.89,2022-04-14 19:00:00
1166,152,745991.21,2022-04-24 06:00:00
1167,43,51018.58,2022-05-07 09:00:00
1168,75,188477.8,2022-02-25 01:00:00
1169,75,99540.91,2022-09-27 17:00:00
1170,27,36102.91,2022-10-03 12:00:00
1171,29,103034.39,2022-05-03 12:00:00
1172,305,185948.4,2022-09-12 07:00:00
1173,31,136066.45,2022-06-18 18:00:00
1174,13,20162.17,2022-04-05 03:00:00
1175,115,363771.05,2022-06-13 13:00:00
1176,31,518715.74,2022-03-08 19:00:00
1177,37,183275.43,2022-10-19 13:00:00
1178,76,167787.14,2022-08-10 00:00:00
1179,26,589233.27,2022-05-27 11:00:00
1180,41,9681.65,2022-01-16 19:00:00
1181,89,113556.19,2022-02-21 01:00:00
1182,27,488680.84,2022-09-20 11:00:00
1183,685,970823.2,2022-08-02 19:00:00
1184,453,42809.68,2022-09-25 12:00:00
1185,43,66564.93,2022-05-22 03:00:00
1186,17,106838.6,2022-02-02 10:00:00
1187,62,108968.05,2022-05-19 01:00:00
1188,248,13276.93,2022-10-07 04:00:00
1189,427,782327.61,2022-10-12 09:00:00
1190,11,69072.38,2022-08-04 07:00:00
1191,130,141950.32,2022-09-14 17:00:00
1192,8,226945.95,2022-07-01 10:00:00
1193,6,10568.4,2022-03-01 07:00:00
1194,84,139189.61,2022-02-08 04:00:00
1195,194,348982.82,2022-02-04 19:00:00
1196,24,65675.46,2022-08-13 11:00:00
1197,19,134660.87,2022-07-14 22:00:00
1198,74,291550.77,2022-04-29 02:00:00
1199,3,61839.5,2022-03-31 23:00:00
1200,311,812386.3,2022-10-24 00:00:00
1201,38,84517.5,2022-10-16 21:00:00
1202,58,111524.78,2022-07-12 21:00:00
1203,9,135975.47,2022-01-24 10:00:00
1204,14,99510.74,2022-02-15 05:00:00
1205,87,1504331.85,2022-07-15 03:00:00
1206,37,19129.26,2022-02-11 10:00:00
1207,76,177113.36,2022-10-02 03:00:00
1208,46,140799.0,2022-04-08 12:00:00
1209,118,11230.0,2022-04-19 13:00:00
1210,82,623198.32,2022-08-11 23:00:00
1211,103,176215.7,2022-12-18 23:00:00
1212,65,88443.66,2022-11-11 12:00:00
1213,6,62646.47,2022-08-07 14:00:00
1214,114,137477.14,2022-04-12 06:00:00
1215,37,20486.02,2022-08-19 07:00:00
1216,8,40385.48,2022-05-17 08:00:00
1217,408,207609.58,2022-03-06 06:00:00
1218,42,284987.77,2022-03-28 07:00:00
1219,14,187286.07,2022-08-06 18:00:00
1220,26,2141.81,2022-07-17 23:00:00
1221,50,178674.4,2022-07-13 20:00:00
1222,23,2471.45,2022-02-13 10:00:00
